player_id,player_name,position,season,week,opponent_team,passing_yards,rushing_yards,receiving_yards,receptions
00-0027725,C.Harbor,TE,2012,5,PIT,0.0,0.0,8.0,1
00-0026164,C.Johnson,RB,2012,5,MIN,0.0,24.0,5.0,1
00-0027939,C.Newton,QB,2012,5,SEA,141.0,42.0,0.0,0
00-0027861,C.Spiller,RB,2012,5,SF,0.0,24.0,0.0,0
00-0029689,D.Allen,TE,2012,5,GB,0.0,0.0,38.0,4
00-0026035,D.Amendola,WR,2012,5,ARI,0.0,0.0,44.0,1
00-0028434,D.Baldwin,WR,2012,5,CAR,0.0,0.0,37.0,3
00-0020531,D.Brees,QB,2012,5,LAC,370.0,-2.0,0.0,0
00-0026189,D.Jackson,WR,2012,5,PIT,0.0,0.0,58.0,4
00-0029673,D.Posey,WR,2012,5,NYJ,0.0,-3.0,0.0,0
00-0029612,D.Richardson,RB,2012,5,ARI,0.0,35.0,0.0,0
00-0023564,D.Sproles,RB,2012,5,LAC,0.0,9.0,28.0,5
00-0027874,D.Thomas,WR,2012,5,NE,0.0,0.0,180.0,9
00-0026019,D.Woodhead,RB,2012,5,DEN,0.0,47.0,25.0,1
00-0027690,E.Decker,WR,2012,5,NE,0.0,0.0,21.0,4
00-0027675,E.Dickson,TE,2012,5,KC,0.0,0.0,11.0,1
00-0022803,E.Manning,QB,2012,5,CLE,259.0,-1.0,0.0,0
00-0027685,E.Sanders,WR,2012,5,PHI,0.0,0.0,22.0,3
00-0023500,F.Gore,RB,2012,5,BUF,0.0,106.0,0.0,0
00-0028903,G.Celek,TE,2012,5,BUF,0.0,0.0,4.0,1
00-0027997,G.Little,WR,2012,5,NYG,0.0,0.0,0.0,0
00-0025418,G.Olsen,TE,2012,5,SEA,0.0,0.0,37.0,2
00-0027891,G.Tate,WR,2012,5,CAR,0.0,-1.0,31.0,3
00-0026224,H.Douglas,WR,2012,5,WAS,0.0,5.0,34.0,2
00-0026213,J.Charles,RB,2012,5,BAL,0.0,140.0,21.0,2
00-0027061,J.Cook,TE,2012,5,MIN,0.0,0.0,37.0,5
00-0027321,J.Cumberland,TE,2012,5,HOU,0.0,0.0,51.0,2
00-0024226,J.Cutler,QB,2012,5,JAX,292.0,22.0,0.0,0
00-0026158,J.Flacco,QB,2012,5,KC,187.0,14.0,0.0,0
00-0029664,J.Gordon,WR,2012,5,NYG,0.0,0.0,82.0,2
00-0027696,J.Graham,TE,2012,5,LAC,0.0,0.0,4.0,1
00-0027873,J.Gresham,TE,2012,5,MIA,0.0,0.0,60.0,5
00-0027944,J.Jones,WR,2012,5,WAS,0.0,1.0,94.0,10
00-0028091,J.Kerley,WR,2012,5,HOU,0.0,0.0,94.0,5
00-0026995,J.Maclin,WR,2012,5,PIT,0.0,0.0,39.0,5
00-0026176,J.Nelson,WR,2012,5,IND,0.0,0.0,29.0,2
00-0028083,J.Rodgers,RB,2012,5,WAS,0.0,4.0,8.0,1
00-0026153,J.Stewart,RB,2012,5,SEA,0.0,16.0,15.0,2
00-0027796,J.Webb,QB,2012,5,TEN,0.0,-1.0,0.0,0
00-0027006,K.Britt,WR,2012,5,MIN,0.0,0.0,23.0,2
00-0029604,K.Cousins,QB,2012,5,ATL,111.0,0.0,0.0,0
00-0029415,K.Martin,WR,2012,5,NYJ,0.0,14.0,0.0,0
00-0027981,K.Rudolph,TE,2012,5,TEN,0.0,0.0,23.0,4
00-0029708,K.Wright,WR,2012,5,MIN,0.0,0.0,66.0,9
00-0022921,L.Fitzgerald,WR,2012,5,LA,0.0,0.0,92.0,8
00-0027985,L.Kendricks,TE,2012,5,ARI,0.0,0.0,7.0,1
00-0027029,L.McCoy,RB,2012,5,PIT,0.0,53.0,27.0,4
00-0027089,L.Murphy,WR,2012,5,SEA,0.0,3.0,5.0,1
00-0026201,M.Bennett,TE,2012,5,CLE,0.0,0.0,30.0,3
00-0023662,M.Cassel,QB,2012,5,BAL,92.0,14.0,0.0,0
00-0026986,M.Crabtree,WR,2012,5,BUF,0.0,0.0,113.0,6
00-0029638,M.Floyd,WR,2012,5,LA,0.0,0.0,17.0,1
00-0026184,M.Forte,RB,2012,5,JAX,0.0,107.0,20.0,2
00-0027966,M.Ingram,RB,2012,5,LAC,0.0,16.0,0.0,0
00-0024243,M.Lewis,TE,2012,5,CHI,0.0,0.0,24.0,5
00-0025399,M.Lynch,RB,2012,5,CAR,0.0,85.0,9.0,1
00-0026143,M.Ryan,QB,2012,5,WAS,345.0,7.0,0.0,0
00-0026898,M.Sanchez,QB,2012,5,HOU,230.0,1.0,0.0,0
00-0022787,M.Schaub,QB,2012,5,NYJ,209.0,0.0,0.0,0
00-0026901,M.Wallace,WR,2012,5,PHI,0.0,0.0,17.0,2
00-0026345,P.Garcon,WR,2012,5,ATL,0.0,0.0,24.0,3
00-0022942,P.Rivers,QB,2012,5,NO,354.0,0.0,0.0,0
00-0028002,R.Cobb,WR,2012,5,IND,0.0,0.0,82.0,4
00-0029587,R.Ellison,TE,2012,5,TEN,0.0,0.0,35.0,2
00-0023682,R.Fitzpatrick,QB,2012,5,SF,126.0,1.0,0.0,0
00-0029665,R.Griffin,QB,2012,5,ATL,91.0,7.0,0.0,0
00-0027656,R.Gronkowski,TE,2012,5,DEN,0.0,0.0,35.0,4
00-0029683,R.Hillman,RB,2012,5,NE,0.0,9.0,4.0,1
00-0029262,R.Randle,WR,2012,5,CLE,0.0,0.0,82.0,6
00-0029701,R.Tannehill,QB,2012,5,CIN,223.0,-4.0,0.0,0
00-0029273,R.Turbin,RB,2012,5,CAR,0.0,6.0,8.0,2
00-0029263,R.Wilson,QB,2012,5,CAR,221.0,12.0,0.0,0
00-0027854,S.Bradford,QB,2012,5,ARI,141.0,0.0,0.0,0
00-0028202,S.Draughn,RB,2012,5,BAL,0.0,40.0,5.0,1
00-0028011,S.Ridley,RB,2012,5,DEN,0.0,151.0,0.0,0
00-0027994,S.Vereen,RB,2012,5,DEN,0.0,1.0,0.0,0
00-0019596,T.Brady,QB,2012,5,DEN,223.0,-2.0,0.0,0
00-0029660,T.Graham,WR,2012,5,SF,0.0,0.0,28.0,2
00-0029608,T.Hilton,WR,2012,5,GB,0.0,0.0,37.0,3
00-0027996,T.Smith,WR,2012,5,KC,0.0,0.0,38.0,3
00-0027876,T.Tebow,TE,2012,5,HOU,0.0,19.0,0.0,0
00-0027265,V.Cruz,WR,2012,5,CLE,0.0,0.0,50.0,5
00-0024221,V.Davis,TE,2012,5,BUF,0.0,0.0,106.0,5
00-0004541,,WR,2012,5,IND,0.0,0.0,14.0,1
00-0006101,,TE,2012,5,WAS,0.0,0.0,123.0,13
00-0007091,,QB,2012,5,MIN,200.0,10.0,0.0,0
00-0010346,,QB,2012,5,NE,337.0,9.0,0.0,0
00-0011754,,WR,2012,5,BUF,0.0,0.0,11.0,1
00-0015754,,WR,2012,5,NE,0.0,0.0,10.0,2
00-0020245,,QB,2012,5,PIT,175.0,16.0,0.0,0
00-0020337,,WR,2012,5,SEA,0.0,0.0,40.0,4
00-0020494,,WR,2012,5,ATL,0.0,0.0,80.0,2
00-0020498,,WR,2012,5,GB,0.0,0.0,212.0,13
00-0021192,,WR,2012,5,DEN,0.0,0.0,25.0,1
00-0021931,,WR,2012,5,NYJ,0.0,0.0,46.0,4
00-0022044,,WR,2012,5,NYJ,0.0,0.0,15.0,1
00-0022084,,WR,2012,5,KC,0.0,0.0,82.0,4
00-0022097,,WR,2012,5,DEN,0.0,0.0,34.0,3
00-0022178,,RB,2012,5,NE,0.0,51.0,51.0,5
00-0022414,,WR,2012,5,NO,0.0,0.0,108.0,5
00-0022427,,WR,2012,5,DEN,0.0,0.0,104.0,13
00-0022736,,RB,2012,5,ARI,0.0,76.0,0.0,0
00-0022781,,WR,2012,5,TEN,0.0,0.0,35.0,3
00-0022811,,WR,2012,5,PHI,0.0,0.0,7.0,1
00-0022821,,RB,2012,5,WAS,0.0,64.0,2.0,2
00-0022847,,TE,2012,5,SEA,0.0,0.0,0.0,0
00-0022929,,WR,2012,5,LAC,0.0,0.0,123.0,8
00-0022984,,RB,2012,5,ATL,0.0,5.0,0.0,0
00-0023367,,WR,2012,5,MIN,0.0,0.0,46.0,4
00-0023408,,WR,2012,5,LAC,0.0,0.0,44.0,4
00-0023437,,RB,2012,5,NO,0.0,27.0,47.0,5
00-0023438,,WR,2012,5,CAR,0.0,0.0,10.0,1
00-0023439,,RB,2012,5,IND,0.0,20.0,21.0,2
00-0023462,,WR,2012,5,WAS,0.0,0.0,68.0,4
00-0023465,,TE,2012,5,PHI,0.0,0.0,41.0,4
00-0023630,,TE,2012,5,NE,0.0,0.0,21.0,4
00-0023752,,TE,2012,5,DEN,0.0,0.0,0.0,0
00-0024204,,RB,2012,5,SF,0.0,29.0,5.0,1
00-0024217,,RB,2012,5,CIN,0.0,48.0,24.0,2
00-0024242,,RB,2012,5,SEA,0.0,6.0,0.0,0
00-0024272,,WR,2012,5,JAX,0.0,0.0,49.0,2
00-0024275,,RB,2012,5,CHI,0.0,56.0,3.0,1
00-0024313,,TE,2012,5,NYJ,0.0,0.0,79.0,4
00-0024318,,QB,2012,5,SF,0.0,35.0,1.0,1
00-0024324,,WR,2012,5,PIT,0.0,0.0,34.0,3
00-0024345,,WR,2012,5,CLE,0.0,0.0,55.0,5
00-0024369,,TE,2012,5,LA,0.0,0.0,4.0,1
00-0024447,,WR,2012,5,TEN,0.0,0.0,34.0,3
00-0024463,,WR,2012,5,CAR,0.0,11.0,0.0,0
00-0024466,,WR,2012,5,LAC,0.0,0.0,131.0,9
00-0024813,,RB,2012,5,LAC,0.0,30.0,40.0,2
00-0025409,,QB,2012,5,BAL,32.0,0.0,0.0,0
00-0025410,,WR,2012,5,BAL,0.0,0.0,60.0,6
00-0025414,,WR,2012,5,NO,0.0,0.0,67.0,3
00-0025423,,QB,2012,5,LA,289.0,2.0,0.0,0
00-0025425,,TE,2012,5,CAR,0.0,0.0,59.0,3
00-0025431,,WR,2012,5,CAR,0.0,0.0,67.0,5
00-0025439,,RB,2012,5,MIA,0.0,0.0,19.0,2
00-0025460,,WR,2012,5,KC,0.0,0.0,0.0,0
00-0025463,,WR,2012,5,HOU,0.0,0.0,10.0,1
00-0025465,,WR,2012,5,IND,0.0,0.0,46.0,4
00-0025487,,RB,2012,5,JAX,0.0,26.0,26.0,2
00-0025516,,TE,2012,5,SF,0.0,0.0,40.0,4
00-0025542,,TE,2012,5,NO,0.0,0.0,16.0,1
00-0025637,,RB,2012,5,CLE,0.0,200.0,29.0,4
00-0025701,,RB,2012,5,NO,0.0,10.0,7.0,2
00-0025860,,RB,2012,5,MIA,0.0,14.0,2.0,1
00-0025951,,WR,2012,5,MIN,0.0,8.0,0.0,0
00-0026000,,WR,2012,5,CIN,0.0,0.0,49.0,2
00-0026163,,RB,2012,5,PHI,0.0,68.0,33.0,3
00-0026173,,WR,2012,5,GB,0.0,0.0,22.0,3
00-0026178,,TE,2012,5,TEN,0.0,0.0,2.0,1
00-0026182,,WR,2012,5,NO,0.0,0.0,31.0,2
00-0026186,,WR,2012,5,TEN,0.0,0.0,0.0,0
00-0026188,,TE,2012,5,ATL,0.0,0.0,54.0,5
00-0026195,,RB,2012,5,KC,0.0,102.0,16.0,1
00-0026221,,WR,2012,5,LA,0.0,0.0,29.0,3
00-0026225,,TE,2012,5,MIN,0.0,0.0,14.0,2
00-0026231,,TE,2012,5,IND,0.0,0.0,11.0,3
00-0026235,,WR,2012,5,BUF,0.0,0.0,26.0,4
00-0026267,,TE,2012,5,NE,0.0,0.0,50.0,6
00-0026298,,TE,2012,5,JAX,0.0,0.0,26.0,2
00-0026314,,WR,2012,5,ATL,0.0,0.0,4.0,1
00-0026364,,WR,2012,5,SF,0.0,0.0,39.0,6
00-0026366,,WR,2012,5,HOU,0.0,0.0,29.0,4
00-0026373,,RB,2012,5,NYJ,0.0,6.0,0.0,0
00-0026432,,RB,2012,5,NE,0.0,1.0,0.0,0
00-0026566,,RB,2012,5,PHI,0.0,41.0,0.0,0
00-0026658,,TE,2012,5,CHI,0.0,0.0,0.0,0
00-0026739,,WR,2012,5,NYG,0.0,1.0,81.0,9
00-0026796,,RB,2012,5,NYJ,0.0,152.0,16.0,1
00-0026878,,TE,2012,5,IND,0.0,0.0,6.0,1
00-0026899,,RB,2012,5,HOU,0.0,26.0,19.0,1
00-0026931,,TE,2012,5,CLE,0.0,0.0,7.0,1
00-0026937,,WR,2012,5,ARI,0.0,0.0,33.0,3
00-0026941,,RB,2012,5,MIA,0.0,40.0,0.0,0
00-0026998,,WR,2012,5,TEN,0.0,8.0,108.0,8
00-0027003,,RB,2012,5,GB,0.0,84.0,8.0,2
00-0027076,,WR,2012,5,CHI,0.0,0.0,15.0,4
00-0027077,,WR,2012,5,CIN,0.0,0.0,59.0,4
00-0027120,,RB,2012,5,MIN,0.0,0.0,12.0,3
00-0027140,,RB,2012,5,NYG,0.0,0.0,54.0,3
00-0027155,,RB,2012,5,CHI,0.0,3.0,0.0,0
00-0027346,,RB,2012,5,LA,0.0,0.0,13.0,1
00-0027518,,WR,2012,5,SF,0.0,0.0,13.0,2
00-0027608,,WR,2012,5,BUF,0.0,6.0,50.0,2
00-0027695,,TE,2012,5,BAL,0.0,0.0,0.0,0
00-0027712,,RB,2012,5,HOU,0.0,5.0,0.0,0
00-0027714,,TE,2012,5,KC,0.0,0.0,22.0,3
00-0027718,,TE,2012,5,NYJ,0.0,0.0,0.0,0
00-0027772,,RB,2012,5,BUF,0.0,21.0,0.0,0
00-0027775,,QB,2012,5,MIN,34.0,0.0,0.0,0
00-0027783,,TE,2012,5,CAR,0.0,0.0,0.0,0
00-0027864,,RB,2012,5,NO,0.0,80.0,59.0,6
00-0027888,,RB,2012,5,TEN,0.0,41.0,0.0,0
00-0027893,,WR,2012,5,MIN,0.0,0.0,9.0,1
00-0027918,,WR,2012,5,MIA,0.0,5.0,47.0,5
00-0027950,,QB,2012,5,TEN,258.0,31.0,0.0,0
00-0027964,,WR,2012,5,BAL,0.0,0.0,26.0,1
00-0027974,,QB,2012,5,BUF,7.0,39.0,0.0,0
00-0027976,,RB,2012,5,LA,0.0,33.0,5.0,1
00-0028000,,RB,2012,5,CIN,0.0,29.0,8.0,1
00-0028007,,TE,2012,5,LA,0.0,0.0,45.0,3
00-0028016,,WR,2012,5,ARI,0.0,0.0,6.0,1
00-0028017,,WR,2012,5,ATL,0.0,2.0,3.0,1
00-0028021,,WR,2012,5,CLE,0.0,0.0,6.0,1
00-0028034,,RB,2012,5,IND,0.0,63.0,0.0,0
00-0028040,,TE,2012,5,NYG,0.0,0.0,26.0,2
00-0028049,,WR,2012,5,HOU,0.0,0.0,27.0,1
00-0028052,,WR,2012,5,CHI,0.0,0.0,43.0,2
00-0028053,,RB,2012,5,BUF,0.0,81.0,0.0,0
00-0028061,,WR,2012,5,KC,0.0,0.0,0.0,0
00-0028079,,TE,2012,5,IND,0.0,0.0,20.0,2
00-0028115,,RB,2012,5,ATL,0.0,0.0,7.0,1
00-0028163,,RB,2012,5,KC,0.0,0.0,0.0,0
00-0028174,,WR,2012,5,TEN,0.0,0.0,6.0,1
00-0028198,,RB,2012,5,TEN,0.0,8.0,0.0,0
00-0028238,,TE,2012,5,HOU,0.0,0.0,0.0,0
00-0028337,,TE,2012,5,JAX,0.0,0.0,0.0,0
00-0028352,,WR,2012,5,JAX,0.0,0.0,7.0,1
00-0028400,,WR,2012,5,MIA,0.0,0.0,41.0,4
00-0028406,,TE,2012,5,WAS,0.0,0.0,7.0,1
00-0028532,,WR,2012,5,LAC,0.0,0.0,0.0,0
00-0028565,,RB,2012,5,JAX,0.0,59.0,0.0,0
00-0028736,,RB,2012,5,LA,0.0,7.0,20.0,3
00-0028906,,WR,2012,5,GB,0.0,0.0,0.0,0
00-0029055,,WR,2012,5,CHI,0.0,0.0,17.0,2
00-0029140,,RB,2012,5,PHI,0.0,0.0,6.0,1
00-0029218,,TE,2012,5,PHI,0.0,0.0,8.0,1
00-0029251,,RB,2012,5,CLE,0.0,44.0,0.0,0
00-0029298,,RB,2012,5,BAL,0.0,20.0,12.0,1
00-0029429,,RB,2012,5,PIT,0.0,4.0,0.0,0
00-0029547,,RB,2012,5,GB,0.0,11.0,4.0,1
00-0029590,,TE,2012,5,MIN,0.0,0.0,7.0,1
00-0029614,,WR,2012,5,ARI,0.0,0.0,51.0,1
00-0029707,,WR,2012,5,CHI,0.0,0.0,40.0,3
00-0027793,A.Brown,WR,2012,6,TEN,0.0,0.0,20.0,4
00-0027973,A.Dalton,QB,2012,6,CLE,381.0,5.0,0.0,0
00-0024268,A.Fasano,TE,2012,6,LA,0.0,0.0,33.0,4
00-0021547,A.Gates,TE,2012,6,DEN,0.0,0.0,81.0,6
00-0027942,A.Green,WR,2012,6,CLE,0.0,0.0,135.0,7
00-0029668,A.Luck,QB,2012,6,NYJ,280.0,-1.0,0.0,0
00-0029141,A.Morris,RB,2012,6,MIN,0.0,47.0,9.0,1
00-0025394,A.Peterson,RB,2012,6,WAS,0.0,79.0,50.0,7
00-0027691,A.Roberts,WR,2012,6,BUF,0.0,0.0,18.0,2
00-0023459,A.Rodgers,QB,2012,6,HOU,338.0,17.0,0.0,0
00-0023436,A.Smith,QB,2012,6,NYG,200.0,5.0,0.0,0
00-0029239,B.Bolden,RB,2012,6,SEA,0.0,28.0,0.0,0
00-0025549,B.Celek,TE,2012,6,DET,0.0,0.0,33.0,4
00-0029264,B.Pierce,RB,2012,6,DAL,0.0,21.0,6.0,1
00-0028064,B.Powell,RB,2012,6,IND,0.0,14.0,1.0,1
00-0029640,B.Quick,WR,2012,6,MIA,0.0,0.0,1.0,1
00-0022924,B.Roethlisberger,QB,2012,6,TEN,363.0,14.0,0.0,0
00-0027057,B.Tate,WR,2012,6,CLE,0.0,0.0,11.0,1
00-0022943,B.Watson,TE,2012,6,CIN,0.0,0.0,6.0,2
00-0029677,B.Weeden,QB,2012,6,CIN,231.0,3.0,0.0,0
00-0028112,C.Clay,TE,2012,6,LA,0.0,0.0,8.0,1
00-0029697,C.Fleener,TE,2012,6,NYJ,0.0,0.0,42.0,4
00-0027725,C.Harbor,TE,2012,6,DET,0.0,0.0,9.0,2
00-0026164,C.Johnson,RB,2012,6,PIT,0.0,91.0,23.0,4
00-0021429,C.Palmer,QB,2012,6,ATL,353.0,0.0,0.0,0
00-0026932,C.Peerman,RB,2012,6,CLE,0.0,7.0,76.0,8
00-0027861,C.Spiller,RB,2012,6,ARI,0.0,88.0,22.0,4
00-0029689,D.Allen,TE,2012,6,NYJ,0.0,0.0,33.0,2
00-0028434,D.Baldwin,WR,2012,6,NE,0.0,0.0,74.0,2
00-0027902,D.Bryant,WR,2012,6,BAL,0.0,0.0,84.0,11
00-0026983,D.Heyward-Bey,WR,2012,6,ATL,0.0,20.0,0.0,0
00-0026189,D.Jackson,WR,2012,6,DET,0.0,-14.0,74.0,5
00-0029613,D.Martin,RB,2012,6,KC,0.0,76.0,55.0,2
00-0026144,D.McFadden,RB,2012,6,ATL,0.0,70.0,28.0,3
00-0028009,D.Murray,RB,2012,6,BAL,0.0,93.0,4.0,1
00-0029673,D.Posey,WR,2012,6,GB,0.0,0.0,0.0,0
00-0029612,D.Richardson,RB,2012,6,MIA,0.0,76.0,23.0,2
00-0027874,D.Thomas,WR,2012,6,LAC,0.0,0.0,37.0,2
00-0026019,D.Woodhead,RB,2012,6,SEA,0.0,25.0,46.0,5
00-0024389,De.Walker,TE,2012,6,NYG,0.0,0.0,0.0,0
00-0027690,E.Decker,WR,2012,6,LAC,0.0,0.0,98.0,6
00-0027675,E.Dickson,TE,2012,6,DAL,0.0,0.0,8.0,1
00-0022803,E.Manning,QB,2012,6,SF,193.0,-2.0,0.0,0
00-0027685,E.Sanders,WR,2012,6,TEN,0.0,0.0,43.0,4
00-0023500,F.Gore,RB,2012,6,NYG,0.0,36.0,20.0,4
00-0028903,G.Celek,TE,2012,6,NYG,0.0,0.0,6.0,1
00-0027997,G.Little,WR,2012,6,CIN,0.0,0.0,18.0,3
00-0027891,G.Tate,WR,2012,6,NE,0.0,0.0,47.0,3
00-0026224,H.Douglas,WR,2012,6,LV,0.0,0.0,37.0,5
00-0026213,J.Charles,RB,2012,6,TB,0.0,40.0,7.0,2
00-0027061,J.Cook,TE,2012,6,PIT,0.0,0.0,54.0,4
00-0027321,J.Cumberland,TE,2012,6,IND,0.0,0.0,0.0,0
00-0026158,J.Flacco,QB,2012,6,DAL,234.0,2.0,0.0,0
00-0029664,J.Gordon,WR,2012,6,CIN,0.0,0.0,99.0,3
00-0027873,J.Gresham,TE,2012,6,CLE,0.0,0.0,68.0,3
00-0027944,J.Jones,WR,2012,6,LV,0.0,0.0,63.0,4
00-0028091,J.Kerley,WR,2012,6,IND,0.0,0.0,24.0,3
00-0026995,J.Maclin,WR,2012,6,DET,0.0,0.0,130.0,6
00-0026176,J.Nelson,WR,2012,6,HOU,0.0,0.0,121.0,9
00-0027139,J.Phillips,TE,2012,6,BAL,0.0,0.0,19.0,1
00-0028083,J.Rodgers,RB,2012,6,LV,0.0,-2.0,21.0,3
00-0022127,J.Witten,TE,2012,6,BAL,0.0,0.0,88.0,6
00-0027006,K.Britt,WR,2012,6,PIT,0.0,0.0,62.0,4
00-0029415,K.Martin,WR,2012,6,GB,0.0,0.0,24.0,2
00-0027981,K.Rudolph,TE,2012,6,WAS,0.0,0.0,56.0,6
00-0029708,K.Wright,WR,2012,6,PIT,0.0,0.0,71.0,6
00-0027325,L.Blount,RB,2012,6,KC,0.0,58.0,0.0,0
00-0029004,L.Dunbar,RB,2012,6,BAL,0.0,11.0,0.0,0
00-0022921,L.Fitzgerald,WR,2012,6,BUF,0.0,0.0,93.0,6
00-0027985,L.Kendricks,TE,2012,6,MIA,0.0,0.0,40.0,4
00-0027029,L.McCoy,RB,2012,6,DET,0.0,22.0,26.0,7
00-0026201,M.Bennett,TE,2012,6,SF,0.0,0.0,9.0,1
00-0026986,M.Crabtree,WR,2012,6,NYG,0.0,0.0,26.0,3
00-0029638,M.Floyd,WR,2012,6,BUF,0.0,0.0,24.0,1
00-0029293,M.Jones,WR,2012,6,CLE,0.0,0.0,21.0,2
00-0025399,M.Lynch,RB,2012,6,NE,0.0,41.0,11.0,1
00-0026143,M.Ryan,QB,2012,6,LV,249.0,15.0,0.0,0
00-0026898,M.Sanchez,QB,2012,6,IND,82.0,-1.0,0.0,0
00-0022787,M.Schaub,QB,2012,6,GB,232.0,0.0,0.0,0
00-0026498,M.Stafford,QB,2012,6,PHI,311.0,7.0,0.0,0
00-0026901,M.Wallace,WR,2012,6,TEN,0.0,0.0,94.0,2
00-0029414,O.Charles,TE,2012,6,CLE,0.0,0.0,12.0,1
00-0022942,P.Rivers,QB,2012,6,DEN,241.0,0.0,0.0,0
00-0028002,R.Cobb,WR,2012,6,HOU,0.0,0.0,102.0,7
00-0029587,R.Ellison,TE,2012,6,WAS,0.0,0.0,16.0,1
00-0023682,R.Fitzpatrick,QB,2012,6,ARI,153.0,5.0,0.0,0
00-0029665,R.Griffin,QB,2012,6,MIN,182.0,138.0,0.0,0
00-0027656,R.Gronkowski,TE,2012,6,SEA,0.0,0.0,61.0,6
00-0029683,R.Hillman,RB,2012,6,LAC,0.0,3.0,0.0,0
00-0029129,R.Streater,WR,2012,6,ATL,0.0,0.0,24.0,3
00-0029701,R.Tannehill,QB,2012,6,LA,185.0,16.0,0.0,0
00-0029273,R.Turbin,RB,2012,6,NE,0.0,27.0,21.0,2
00-0029263,R.Wilson,QB,2012,6,NE,293.0,17.0,0.0,0
00-0027854,S.Bradford,QB,2012,6,MIA,315.0,34.0,0.0,0
00-0028202,S.Draughn,RB,2012,6,TB,0.0,11.0,12.0,3
00-0028011,S.Ridley,RB,2012,6,SEA,0.0,34.0,0.0,1
00-0019596,T.Brady,QB,2012,6,SEA,395.0,0.0,0.0,0
00-0029660,T.Graham,WR,2012,6,ARI,0.0,0.0,6.0,1
00-0029608,T.Hilton,WR,2012,6,NYJ,0.0,0.0,31.0,3
00-0027996,T.Smith,WR,2012,6,DAL,0.0,0.0,24.0,2
00-0027876,T.Tebow,TE,2012,6,IND,23.0,7.0,0.0,0
00-0028090,T.Yates,QB,2012,6,GB,23.0,0.0,0.0,0
00-0027265,V.Cruz,WR,2012,6,SF,0.0,0.0,58.0,6
00-0024221,V.Davis,TE,2012,6,NYG,0.0,0.0,37.0,3
00-0006101,,TE,2012,6,LV,0.0,0.0,42.0,4
00-0007091,,QB,2012,6,PIT,290.0,2.0,0.0,0
00-0010346,,QB,2012,6,LAC,309.0,-3.0,0.0,0
00-0011754,,WR,2012,6,NYG,0.0,0.0,75.0,2
00-0015754,,WR,2012,6,LAC,0.0,0.0,48.0,4
00-0020245,,QB,2012,6,DET,311.0,59.0,0.0,0
00-0020494,,WR,2012,6,MIN,0.0,0.0,46.0,4
00-0020498,,WR,2012,6,NYJ,0.0,0.0,87.0,5
00-0021192,,WR,2012,6,SEA,0.0,0.0,5.0,1
00-0021236,,TE,2012,6,DEN,0.0,0.0,6.0,2
00-0021678,,QB,2012,6,BAL,261.0,0.0,0.0,0
00-0021931,,WR,2012,6,GB,0.0,0.0,28.0,2
00-0021999,,WR,2012,6,PHI,0.0,22.0,24.0,4
00-0022044,,WR,2012,6,GB,0.0,0.0,75.0,8
00-0022084,,WR,2012,6,DAL,0.0,0.0,98.0,5
00-0022097,,WR,2012,6,SEA,0.0,0.0,80.0,6
00-0022165,,TE,2012,6,KC,0.0,0.0,0.0,0
00-0022178,,RB,2012,6,LAC,0.0,56.0,42.0,4
00-0022217,,RB,2012,6,NYJ,0.0,5.0,0.0,0
00-0022414,,WR,2012,6,DEN,0.0,0.0,60.0,5
00-0022427,,WR,2012,6,SEA,0.0,0.0,138.0,10
00-0022736,,RB,2012,6,MIA,0.0,52.0,28.0,3
00-0022781,,WR,2012,6,WAS,0.0,0.0,67.0,6
00-0022821,,RB,2012,6,LV,0.0,33.0,6.0,1
00-0023176,,WR,2012,6,CIN,0.0,8.0,0.0,0
00-0023367,,WR,2012,6,PIT,0.0,0.0,57.0,3
00-0023437,,RB,2012,6,DEN,0.0,13.0,23.0,3
00-0023438,,WR,2012,6,NE,0.0,0.0,21.0,2
00-0023462,,WR,2012,6,LV,0.0,0.0,72.0,6
00-0023465,,TE,2012,6,TEN,0.0,0.0,67.0,6
00-0023496,,WR,2012,6,KC,0.0,0.0,66.0,4
00-0023630,,TE,2012,6,LAC,0.0,0.0,57.0,6
00-0023752,,TE,2012,6,SEA,0.0,0.0,35.0,1
00-0023921,,WR,2012,6,BAL,0.0,0.0,31.0,2
00-0024204,,RB,2012,6,ARI,0.0,53.0,30.0,5
00-0024217,,RB,2012,6,LA,0.0,17.0,44.0,5
00-0024276,,TE,2012,6,PHI,0.0,0.0,81.0,3
00-0024297,,WR,2012,6,ATL,0.0,0.0,85.0,4
00-0024313,,TE,2012,6,GB,0.0,0.0,46.0,3
00-0024318,,QB,2012,6,ARI,0.0,19.0,0.0,0
00-0024324,,WR,2012,6,DET,0.0,0.0,21.0,2
00-0024332,,RB,2012,6,NE,0.0,0.0,9.0,1
00-0024345,,WR,2012,6,SF,0.0,0.0,78.0,4
00-0024369,,TE,2012,6,BUF,0.0,0.0,10.0,2
00-0024447,,WR,2012,6,WAS,0.0,0.0,13.0,1
00-0024463,,WR,2012,6,NE,0.0,0.0,0.0,0
00-0024559,,RB,2012,6,KC,0.0,6.0,10.0,2
00-0024756,,WR,2012,6,LAC,0.0,0.0,0.0,0
00-0025389,,WR,2012,6,PHI,0.0,0.0,135.0,6
00-0025409,,QB,2012,6,TB,180.0,11.0,0.0,0
00-0025410,,WR,2012,6,TB,0.0,0.0,25.0,3
00-0025414,,WR,2012,6,DEN,0.0,0.0,30.0,3
